tRF,LA2CN2_1,LA2CN2_2,LA2CN2_3,LA2CN2_4,LA2CO2_1,LA2CO2_2,LA2CO2_3,LA2CO2_4,LA5CN2_1,LA5CN2_2,LA5CN2_3,LA5CN2_4,LA5CO2_1,LA5CO2_2,LA5CO2_3,LA5CO2_4
tRF-19-NS5J7KKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-NSRJ7KKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62712457
tRF-19-NSRV502J,0,1.174999992,0,0,0,0,0,0,0,0,0,0,0,0,1.456285536,0
tRF-19-NW1QBIEB,0,0,0,0,0,1.16082983,0,0,0,0,0,0,0,0,0,0
tRF-19-NWB162J6,0,0,0,0,0,0,1.380069473,0,0,0,0,0,0,0,0,0
tRF-19-NWBF62J3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738552626,0,0
tRF-19-NX2VF02J,0,0,0,0,0,0,1.380069473,0,0,0,0,0,0,0,0,0
tRF-19-NXJMFKK2,0,0,0,0,0,0,0,1.200774208,0,0.548626354,0,0,0,0,0,0
tRF-19-NY2V7KKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-NY2WI0IJ,0,1.174999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813562285
tRF-19-NYDRFOJK,0,0,0,0,0,0,0,0,1.21715116,0.548626354,0.602410927,1.887118262,0.756730267,2.954210505,1.456285536,2.440686854
tRF-19-NYDRFUJK,1.311041853,0,0,1.086019083,1.59654389,0,0,0,4.868604642,3.291758124,1.204821853,1.887118262,2.270190801,1.477105253,7.281427681,0.813562285
tRF-19-NYRKYUKJ,1.311041853,1.174999992,1.296673942,3.258057248,3.193087779,2.321659661,0,2.401548415,0,0.548626354,2.409643707,3.145197103,0,2.954210505,1.456285536,0.813562285
tRF-19-NYRV502J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-NYRVU424,1.311041853,0,1.296673942,0,4.789631669,0,2.760138946,2.401548415,0.60857558,0,0.602410927,0,1.513460534,0,0,0
tRF-19-NZBKHDEW,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-19-NZD75KJ2,17.04354409,8.224999946,11.67006548,6.516114495,7.982719448,10.44746847,5.520277891,2.401548415,14.60581393,12.06977979,17.46991688,16.98406435,15.13460534,19.20236828,20.38799751,15.45768341
tRF-19-NZD75KJK,0,0,0,0,0,0,1.380069473,0,0.60857558,0.548626354,0.602410927,0.629039421,0,0,2.912571072,0.813562285
tRF-19-NZD75KJO,0,0,0,0,0,0,1.380069473,0,0,0,0,0,0,0,0,0
tRF-19-O045DBHM,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0.738552626,0,0
tRF-19-O0SRMN17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-O1NILY1V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-O2Z0R9HZ,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-19-O2ZFR9HZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-O7M8LO1Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-O7M8LOJZ,2.622083706,0,0,0,0,2.321659661,0,0,0.60857558,0.548626354,0.602410927,0.629039421,0,0,0,0
tRF-19-O9337K0V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-OB1690I2,6.555209266,10.57499993,3.890021827,8.68815266,4.789631669,13.92995797,4.140208418,4.80309683,7.302906963,9.326648018,10.24098575,8.177512467,5.297111869,3.692763132,4.368856608,4.067811424
tRF-19-OB3ZY6EX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-OB9ZFHIW,18.35458595,12.92499991,22.04345702,23.89241982,4.789631669,16.25161763,22.08111156,18.01161311,28.60305227,21.94505416,27.71090263,32.08101045,18.91825668,19.94092091,18.93171197,18.71193255
tRF-19-ODJIZKIZ,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-19-ODJRWV2V,1.311041853,0,0,0,0,0,0,1.200774208,0,0,0.602410927,0,0,0,0,2.440686854
tRF-19-ODMJ6BFV,5.244167413,2.349999985,3.890021827,4.34407633,3.193087779,0,5.520277891,4.80309683,0,0,0.602410927,0.629039421,0.756730267,0.738552626,0,0
tRF-19-ODMJF0FV,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-19-OJ7IR11B,0,0,0,0,0,0,0,0,0.60857558,0,0.602410927,0,0.756730267,0,0,0
tRF-19-OK8Y19HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-OK8YR9H9,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-19-OMEMR3FV,0,0,0,0,0,1.16082983,0,0,0,0,0,0,0,0,1.456285536,0
tRF-19-OMJHHSFE,0,0,0,1.086019083,1.59654389,0,0,0,2.434302321,3.840384478,0.602410927,1.887118262,1.513460534,0.738552626,0,0.813562285
tRF-19-OMK1QVFV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-OMKI3UFV,2.622083706,0,0,0,0,0,1.380069473,0,0,0,0,0,0,0,0,0
tRF-19-OMKJRVHJ,0,0,0,0,0,0,0,0,0,0,0,0,0.756730267,0,0,0
tRF-19-OMKM4W1V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-OMMIL0HV,0,0,0,0,0,0,0,0,0.60857558,0,0,0.629039421,0,0,0,0
tRF-19-OMMIM0HV,0,1.174999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-OMN1OX1V,0,0,0,0,0,0,0,1.200774208,0,0,0,0,0,0,0,0
tRF-19-OMW3RDHJ,0,0,0,0,0,0,0,0,0,0,0,0.629039421,0,0,0,0
tRF-19-ON4VN1EM,0,0,0,0,0,0,0,0,1.21715116,0,0,0.629039421,0.756730267,0.738552626,1.456285536,0
tRF-19-OOJ0QX1R,2.622083706,1.174999992,1.296673942,0,1.59654389,4.643319322,2.760138946,3.602322623,1.21715116,1.645879062,1.204821853,1.258078841,1.513460534,4.431315758,1.456285536,0.813562285
tRF-19-OPRN11JQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-OQIMLWIZ,5.244167413,4.699999969,1.296673942,2.172038165,1.59654389,2.321659661,2.760138946,1.200774208,13.99723835,14.2642852,12.65062946,11.32270957,24.97209881,13.29394727,23.30056858,16.2712457
tRF-19-OSM83OJX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813562285
tRF-19-OY4EKN2M,0,0,2.593347885,0,0,0,0,0,0,0.548626354,0.602410927,0,1.513460534,0.738552626,0,0
tRF-19-OZXEKJID,0,0,0,0,1.59654389,0,0,0,0,0,0,0,0,0,0,0
tRF-19-P21MNKKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-P27JPJI6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-P27K7ZIH,0,0,0,1.086019083,1.59654389,0,0,0,0.60857558,0,0,0.629039421,0,0,0,0
tRF-19-P2PSSE1U,1.311041853,0,1.296673942,0,0,2.321659661,2.760138946,2.401548415,0,1.097252708,1.204821853,0.629039421,0,0,1.456285536,0.813562285
tRF-19-P3RPD9JM,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-19-P3X1M3JL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-P41M3KKK,0,0,0,0,0,1.16082983,0,0,0,0,0,0,0,0,0,0
tRF-19-P42U6R1Y,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0.738552626,0,0
tRF-19-P42U6RJY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-P42URRJY,0,1.174999992,0,0,0,0,0,0,0,0.548626354,0.602410927,0.629039421,0.756730267,0.738552626,0,0
tRF-19-P46INOJ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-P4JURR1Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-P4L2RP1Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-P4RUYPJZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-P4VURR1Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-P5QK111Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62712457
tRF-19-P9M0NKIE,0,0,1.296673942,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-19-PE6HFVIP,0,0,2.593347885,1.086019083,1.59654389,0,2.760138946,2.401548415,1.825726741,1.645879062,0,0,0.756730267,0,4.368856608,0
tRF-19-PER8YPJZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-PERPLWHL,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-19-PH113KK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-PHVU6R1Y,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-19-PINKNYED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-PJ5830JZ,0,0,0,0,0,0,0,0,0,0,1.80723278,0,0,0,0,0.813562285
tRF-19-PLQVNR09,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-19-PLR8YPJZ,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-19-PMFIZOJP,0,0,0,0,0,0,0,0,0,0,0,0,0.756730267,0,0,0
tRF-19-PN6IWOK2,0,0,0,0,0,0,1.380069473,0,0,0,0.602410927,0,0,0,0,0.813562285
tRF-19-PNMI7O1L,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0.756730267,0,0,0
tRF-19-PP6N7KKK,0,0,0,0,0,1.16082983,0,0,0,0.548626354,1.204821853,0.629039421,0,0,0,0.813562285
tRF-19-PR183OJX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-PRR83OJX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-PS5P4PJ4,44.57542301,30.5499998,20.74678308,14.11824807,23.94815834,24.37742644,17.94090315,13.20851628,31.64593017,34.5634603,25.90366985,28.93581335,31.78267122,28.80355243,40.77599501,30.10180454
tRF-19-PSQP4PJ4,0,0,0,0,0,0,0,1.200774208,0,0,0.602410927,0,0,0.738552626,0,0
tRF-19-PSQP4PJL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-PV6RRN17,0,1.174999992,0,0,1.59654389,1.16082983,0,1.200774208,0,0,0,0.629039421,0,0,0,0
tRF-19-PY5P4PK4,0,0,0,0,1.59654389,0,0,0,0,0.548626354,0,0,0,1.477105253,0,1.62712457
tRF-19-PY8HM2HW,0,0,0,0,1.59654389,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-19-PYRP4PJ4,0,0,0,0,0,0,1.380069473,0,0,0.548626354,0,0,1.513460534,0.738552626,0,0
tRF-19-Q01LQKFK,1.311041853,1.174999992,0,0,1.59654389,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-19-Q1Q89PJZ,1.311041853,2.349999985,0,0,0,1.16082983,0,0,0,0,0,0,0,0,1.456285536,0
tRF-19-Q2FWQ8IJ,30.15396262,28.19999981,20.74678308,24.9784389,23.94815834,20.89493695,24.84125051,15.6100647,39.55741271,49.92499821,38.55429931,41.51660176,55.99803976,60.56131536,81.55199002,78.10197934
tRF-19-Q343RXI7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-Q47IDO1V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-Q4NKKQ0V,0,1.174999992,0,1.086019083,0,0,0,0,0,1.097252708,0.602410927,1.258078841,1.513460534,3.692763132,2.912571072,4.881373709
tRF-19-Q4NKKW0V,0,0,0,0,0,1.16082983,0,0,0,0,0,0,0,0,0,0
tRF-19-Q4PUQ3HF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456285536,0
tRF-19-Q622EV2R,0,0,1.296673942,0,0,0,0,1.200774208,1.825726741,2.194505416,1.204821853,4.403275944,2.270190801,0,2.912571072,3.254249139
tRF-19-Q668V01W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-Q6S8V01B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-Q6S8V01D,1.311041853,0,1.296673942,2.172038165,0,1.16082983,1.380069473,0,0,0.548626354,0,0,2.270190801,0,0,0.813562285
tRF-19-Q72S3HIJ,0,0,0,0,0,0,1.380069473,0,0,3.291758124,0.602410927,1.258078841,2.270190801,0,0,3.254249139
tRF-19-Q86N7KKK,0,0,0,0,0,0,0,0,0,0,0,0,1.513460534,0,0,0
tRF-19-Q89P9LJI,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-19-Q99P9PJZ,2.622083706,2.349999985,3.890021827,1.086019083,0,0,1.380069473,0,1.825726741,6.583516248,2.409643707,1.258078841,6.053842136,2.215657879,2.912571072,0
tRF-19-Q9R4X22D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-QB1MK8KK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-QE6IFBJ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-QE6IQOJ2,0,0,0,0,0,0,0,0,0,1.097252708,0,0,0,0,0,0
tRF-19-QFY8NN0V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-QFZ2N7EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738552626,0,0
tRF-19-QI45LS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-QJ3KYUHJ,0,0,0,1.086019083,0,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-19-QJ3KYUKJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-QKF1R3JL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-QNMI7O1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-QO8Q9VJP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-QO8Q9VKP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-QO945N0S,1.311041853,0,0,4.34407633,1.59654389,1.16082983,2.760138946,1.200774208,0.60857558,0,0,0.629039421,0.756730267,2.215657879,1.456285536,0
tRF-19-QOUHK02K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-QR535ZJI,0,0,2.593347885,1.086019083,0,2.321659661,0,0,0,0,0.602410927,0,0,0,0,0
tRF-19-QWUID4KP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813562285
tRF-19-QXL13XKO,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-19-QZ2S3HIJ,0,0,0,0,0,1.16082983,1.380069473,1.200774208,0,1.645879062,1.80723278,0.629039421,0.756730267,0,1.456285536,0.813562285
tRF-19-QZPHM825,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-19-QZPHVUIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-QZR44E20,0,1.174999992,0,0,1.59654389,1.16082983,1.380069473,1.200774208,0,0,0,0,0.756730267,0,0,0
tRF-19-QZRK7SF5,6.555209266,2.349999985,5.18669577,3.258057248,7.982719448,4.643319322,4.140208418,7.204645245,3.651453481,2.194505416,4.216876487,4.403275944,3.783651335,4.431315758,4.368856608,2.440686854
tRF-19-R008R9EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R008R9IE,0,0,0,2.172038165,0,0,0,1.200774208,0,0.548626354,0.602410927,0.629039421,0,0,0,0.813562285
tRF-19-R29P4PJZ,102.2612646,92.82499939,94.6571978,91.22560293,94.19608948,67.32813017,86.94437679,64.84180721,456.4316852,421.3450399,429.5189908,430.2629637,362.4737979,398.0798656,391.7408092,440.1371961
tRF-19-R2IP4O24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813562285
tRF-19-R2IP4OF4,5.244167413,3.524999977,6.483369712,1.086019083,0,1.16082983,1.380069473,1.200774208,9.128633703,12.06977979,12.65062946,8.806551888,12.10768427,3.692763132,13.10656983,10.5763097
tRF-19-R2IP4OI4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813562285
tRF-19-R2YJ8BJZ,0,0,0,0,0,0,0,0,0,0,0.602410927,0.629039421,0.756730267,0,1.456285536,0
tRF-19-R2Z4R9HZ,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-19-R37E14I1,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-19-R38RQF2E,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-19-R3IEWS2Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R3SJ832B,0,0,0,0,0,0,0,0,0,1.097252708,0,0,0.756730267,0,0,0.813562285
tRF-19-R3VJ4ZKO,0,0,1.296673942,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-19-R44ER8FE,0,0,0,1.086019083,0,0,1.380069473,0,0,0,0,0.629039421,0,1.477105253,0,0
tRF-19-R4L2RR1Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R4NPNN0W,5.244167413,3.524999977,2.593347885,6.516114495,14.36889501,9.286638644,1.380069473,10.80696787,9.737209284,7.680768956,9.036163901,15.09694609,11.35095401,5.908421011,2.912571072,2.440686854
tRF-19-R4VIJ42H,0,0,0,0,0,0,0,0,0,0,2.409643707,0.629039421,0,0,1.456285536,0.813562285
tRF-19-R4XLR8F8,0,0,0,0,0,0,2.760138946,0,0,0,0,0,0,0,0,0
tRF-19-R718VUK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R7DJPPE5,0,1.174999992,0,2.172038165,0,0,0,0,1.21715116,2.194505416,0,0.629039421,0.756730267,1.477105253,5.825142145,5.694935993
tRF-19-R7DJQ8FQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R7DJQV25,0,0,0,1.086019083,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-19-R7F8YKF5,0,0,0,1.086019083,0,0,0,0,4.260029062,2.74313177,1.204821853,2.516157682,1.513460534,1.477105253,2.912571072,1.62712457
tRF-19-R7FKVUK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R7N4QFF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R81XDDKQ,0,0,0,3.258057248,0,1.16082983,4.140208418,0,0.60857558,0,1.80723278,1.887118262,0.756730267,0,1.456285536,0
tRF-19-R88P9LH7,0,0,0,0,0,0,0,0,0,0,0,0,0.756730267,0,0,0
tRF-19-R8K87SE5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R8V0JZHW,0,0,1.296673942,0,0,0,1.380069473,0,2.434302321,4.389010832,1.80723278,2.516157682,4.540381602,5.169868384,2.912571072,2.440686854
tRF-19-R8ZP9LH7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R951K3I6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R9593K19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R959KU1Y,0,1.174999992,0,0,1.59654389,1.16082983,0,0,0,0,0,0,0,0,0,0.813562285
tRF-19-R95MKMJY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R95MN1I4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R95R3JF3,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,2.912571072,0
tRF-19-R95R3LH4,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-19-R95RM3KK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R9BM321S,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0.738552626,0,0
tRF-19-R9JP9P1Z,0,0,0,1.086019083,0,1.16082983,0,0,0,0,0,0.629039421,0,0,0,0
tRF-19-R9O1NI1W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R9O93324,2.622083706,1.174999992,0,1.086019083,0,0,0,0,0.60857558,0.548626354,0,0,0.756730267,1.477105253,0,0
tRF-19-R9O933F4,0,0,0,0,0,0,0,0,0.60857558,1.097252708,0,0.629039421,0,1.477105253,0,0
tRF-19-R9ODMJI6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-R9OMMI1X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RBYJ8BJZ,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,1.62712457
tRF-19-RE987SFD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RE987SFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RERNLNH2,3.93312556,1.174999992,1.296673942,3.258057248,0,3.482489491,6.900347364,4.80309683,3.651453481,1.097252708,4.216876487,6.290394205,1.513460534,2.954210505,0,0.813562285
tRF-19-RESJ832B,0,0,0,0,0,0,0,1.200774208,0.60857558,0,0.602410927,0,0.756730267,0,1.456285536,0
tRF-19-REVI2E2B,0,0,0,0,0,0,0,0,0.60857558,0.548626354,1.204821853,0.629039421,0.756730267,0.738552626,0,0.813562285
tRF-19-RF5FZUHM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RJ7KYUFJ,0,0,1.296673942,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RJHJ832B,0,0,0,0,0,0,0,0,0,0,0,0.629039421,0,0,0,0
tRF-19-RK9P4PJZ,0,0,0,0,0,0,0,0,0.60857558,0,0.602410927,0.629039421,0.756730267,0.738552626,1.456285536,1.62712457
tRF-19-RKIP4OF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RL5F82HQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RL5FNUHM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RLVIJ42B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RLXN48KP,2.622083706,1.174999992,1.296673942,0,0,0,0,0,0.60857558,0.548626354,2.409643707,1.258078841,3.783651335,0,1.456285536,0
tRF-19-RLXN4VKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RM8RQF2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738552626,0,0.813562285
tRF-19-RN11WZK1,0,0,0,0,1.59654389,3.482489491,0,1.200774208,0.60857558,0,1.80723278,0,1.513460534,2.215657879,1.456285536,0.813562285
tRF-19-RN8RPF2E,0,0,0,0,0,0,0,0,1.21715116,1.097252708,0,0.629039421,0,0.738552626,0,0.813562285
tRF-19-RN8RQF2E,1.311041853,0,0,0,0,0,0,2.401548415,0.60857558,0,0,0.629039421,1.513460534,2.954210505,0,1.62712457
tRF-19-RNLIK8K0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RNLN4QFD,0,0,0,0,1.59654389,0,1.380069473,0,0.60857558,0,0,0,0,0,0,0
tRF-19-RNLNKSE4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RNZFS72V,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-19-RP98301Z,0,0,0,0,0,0,0,1.200774208,0,0,0,0.629039421,0,0,0,0.813562285
tRF-19-RPFQJDKQ,1.311041853,2.349999985,3.890021827,0,1.59654389,1.16082983,1.380069473,2.401548415,3.042877901,0,1.80723278,1.887118262,0.756730267,1.477105253,1.456285536,0.813562285
tRF-19-RPFQRDJQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RPFVWI29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738552626,0,0
tRF-19-RPM8301Z,14.42146039,7.049999954,7.780043655,5.430095413,6.386175558,10.44746847,4.140208418,6.003871038,4.260029062,6.034889894,1.204821853,5.032315364,3.026921068,6.646973637,8.737713217,8.949185133
tRF-19-RPM830JZ,0,2.349999985,0,0,0,1.16082983,0,1.200774208,2.434302321,1.097252708,1.80723278,0.629039421,0,0,0,0
tRF-19-RQ59W3K4,0,0,1.296673942,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RQ59WIJ4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RQ59WIK4,0,0,0,1.086019083,0,0,0,0,0,0,0.602410927,0,0.756730267,0,0,0
tRF-19-RQF9182H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RRJ89OJZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RRX3W015,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-19-RRX3WB15,1.311041853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RS9NS31N,0,0,2.593347885,2.172038165,1.59654389,1.16082983,1.380069473,7.204645245,1.21715116,1.097252708,1.204821853,1.258078841,0,0,0,0
tRF-19-RUSMKVHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RUYP9LH7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RV50SRIZ,1.311041853,3.524999977,1.296673942,3.258057248,1.59654389,3.482489491,0,1.200774208,4.260029062,0.548626354,3.012054634,1.887118262,6.053842136,5.908421011,2.912571072,2.440686854
tRF-19-RVU4722O,1.311041853,0,3.890021827,4.34407633,1.59654389,1.16082983,1.380069473,4.80309683,1.825726741,0,1.80723278,0,0,1.477105253,0,1.62712457
tRF-19-RVYJ9XEO,1.311041853,0,0,0,1.59654389,1.16082983,1.380069473,0,0,0.548626354,0,0,0,0,0,0
tRF-19-RW18V6JU,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-19-RW50SRIZ,0,1.174999992,0,0,0,0,0,0,0,0.548626354,1.204821853,0,0,0,0,0
tRF-19-RWF9182X,0,0,0,0,0,0,0,0,0.60857558,0,1.204821853,0,0,0,0,0.813562285
tRF-19-RX1FZ2HO,0,0,0,0,0,0,0,1.200774208,0,0,0,0,0.756730267,0.738552626,0,0
tRF-19-RX1HI2HM,0,0,0,0,0,1.16082983,0,0,0,0.548626354,0.602410927,0,0.756730267,0,0,0
tRF-19-RX1HZ2HK,1.311041853,0,0,0,0,0,0,0,0,0,0,0,0,0.738552626,0,0
tRF-19-RX1HZ2HO,0,1.174999992,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,1.62712457
tRF-19-RX5HXYH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-19-RX67NZ2V,0,0,0,0,0,2.321659661,0,0,0,0,0,1.258078841,0.756730267,0,0,1.62712457
tRF-19-RX6NMHH3,3.93312556,4.699999969,0,4.34407633,0,2.321659661,2.760138946,0,3.651453481,2.194505416,3.61446556,5.661354785,6.053842136,5.908421011,4.368856608,6.508498278
tRF-19-RX8FWVKO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
