miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-miR-766-5p,16.30340728045455,16.328793939999997,0.0022447284492015,0.6915847310584153,0.9992742036085688,False,False,RORB,False
hsa-miR-382-3p,545.2119064363637,514.25298758,-0.0843387981348566,0.6915847310584153,0.9992742036085688,False,False,"RORA,RORB,NR1D2,CLOCK",False
hsa-miR-874-3p,1729.4695266363635,1905.9532409,0.1401831322243616,0.6915847310584153,0.9992742036085688,False,False,"BMPR2,BMP1",False
hsa-miR-204-5p,3176.5306781818176,3478.0193588,0.130814010353891,0.6915847310584153,0.9992742036085688,False,False,BMPR1A,False
hsa-miR-1229-3p,10.932932614181816,14.5255724351,0.4099145828702264,0.6915847310584153,0.9992742036085688,False,False,"KLF4,ARNTL",False
hsa-miR-4473,12.676886548727271,12.332887048599998,-0.0396898973792816,0.6915847310584153,0.9992742036085688,False,False,,False
hsa-miR-7706,24.30673876818182,20.788774658,-0.2255516154802501,0.6915847310584153,0.9992742036085688,False,False,,False
hsa-miR-429,22.968394665454547,19.012698182,-0.2726867394718093,0.6915847310584153,0.9992742036085688,False,False,,False
hsa-miR-1224-5p,168.20122777363636,141.569821333,-0.2486744799190772,0.6915847310584153,0.9992742036085688,False,False,"STAT5B,BMP2K",False
hsa-miR-204-3p,86.65429775272726,77.33796936899999,-0.1640944191594915,0.6915847310584153,0.9992742036085688,False,False,"NTRK2,BMPR1B",False
hsa-miR-203b-3p,16.56418895309091,18.166680578,0.1332272687223907,0.73705474092471,0.9992742036085688,False,False,"LHX6,SMAD2,BMPR2",False
hsa-miR-1-320d,223.8515736009091,120.851130727,-0.889311488391094,0.73705474092471,0.9992742036085688,False,False,,False
hsa-miR-941,667.0076746181817,586.43649653,-0.1857284696728456,0.73705474092471,0.9992742036085688,False,False,,False
hsa-miR-30b-5p,1068.7521521,925.49544468,-0.2076295308620981,0.73705474092471,0.9992742036085688,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K",True
hsa-miR-378a-5p,20.707430672727277,19.6405258612,-0.0763150012863,0.73705474092471,0.9992742036085688,False,False,BMPER,False
hsa-miR-4-941,667.0076746181817,586.43649653,-0.1857284696728456,0.73705474092471,0.9992742036085688,False,False,,False
hsa-miR-532-5p,2844.661320454546,2723.1425961,-0.0629843680249155,0.73705474092471,0.9992742036085688,False,False,,False
hsa-miR-431-3p,338.48251963636363,330.90874666,-0.0326479043329097,0.73705474092471,0.9992742036085688,False,False,,False
hsa-miR-363-5p,13.483867818636362,12.890849111999998,-0.0648870936401708,0.73705474092471,0.9992742036085688,False,False,,False
hsa-miR-320d,223.8515736009091,120.851130727,-0.889311488391094,0.73705474092471,0.9992742036085688,False,False,,False
hsa-let-7a-2-5p,223225.1434636364,220919.76437,-0.0149770437408385,0.73705474092471,0.9992742036085688,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-2-320c,342.9102484554545,233.31476658800003,-0.5555534033335459,0.73705474092471,0.9992742036085688,False,False,,False
hsa-miR-1298-3p,77.25990779363636,85.94728066500001,0.1537320383981084,0.73705474092471,0.9992742036085688,False,False,STAT3,False
hsa-miR-374b-3p,81.09736431818182,74.04620654700001,-0.1312292004471258,0.73705474092471,0.9992742036085688,False,False,BMPR1A,False
hsa-miR-374a-3p,189.6367149818182,187.37752685,-0.0172903734931679,0.73705474092471,0.9992742036085688,False,False,"RORA,BMPR2",False
hsa-miR-5-941,667.0076746181817,586.43649653,-0.1857284696728456,0.73705474092471,0.9992742036085688,False,False,,False
hsa-miR-504-5p,930.929071481818,984.6204229399998,0.0808964127439288,0.73705474092471,0.9992742036085688,False,False,,False
hsa-miR-500a-3p,72.32719880363636,66.74191272499999,-0.1159452452541707,0.73705474092471,0.9992742036085688,False,False,,False
hsa-miR-27a-5p,30.300573572727277,21.5653953514,-0.4906269385829844,0.73705474092471,0.9992742036085688,False,False,RORB,False
hsa-miR-138-2-5p,343.3396127545455,364.50517496,0.0863029793413634,0.73705474092471,0.9992742036085688,False,False,"BMP1,IL6R,BMP4",False
hsa-miR-30a-3p,4164.150045545455,4234.6252872000005,0.0242122604894614,0.73705474092471,0.9992742036085688,False,False,,False
hsa-let-7a-3-5p,224077.8807090909,221718.00985,-0.0152742807170653,0.73705474092471,0.9992742036085688,False,False,"NGF,IL6R,CLOCK",False
