tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
tRF-19-BE7XO8I5,47.5760557,29.46601768,-0.691183576,3.29e-05,0.013261928,True,True,"SMAD2,RORA,BMPR2,LIFR,BMP5,CLOCK,LHX8,NR1D2,SLC5A7,KLF7,ARNTL2,KLF4,BMPR1B,NTRK2,LIF,BMP3",True
tRF-22-DWY2MJ8F5,35.54628766,25.02605725,-0.506267879,0.000162947,0.02529235,True,True,"SMAD2,SLC5A7,LHX8,RORA,BMPR2,LIF,LIFR,RORB,BMPR1B,ARNTL2",True
tRF-20-JMRPFQJD,15.68292151,21.76947355,0.473112181,0.000188281,0.02529235,True,False,,False
tRF-20-OB9ZFH69,55.2018434,40.9397558,-0.431213948,0.000462489,0.042165286,True,False,"SMAD2,RORA,CLOCK,BMPR2,BMP5,NR1D2,KLF7,LHX8,LIFR,ARNTL2,BMP2,KLF4,BMP3,LIF,BMPR1A,PCYT1A,RORB",True
tRF-18-W9RKM80E,20.41436626,35.82892481,0.811539969,0.000523143,0.042165286,True,False,,False
tRF-23-Q9B1XSRI0J,41.77735629,87.58113103,1.067898881,0.000652856,0.043850152,True,False,"RORB,SMAD2,GBX2",False
tRF-18-UIX1Q7DR,89.00148791,50.96536288,-0.804312361,0.001000604,0.050405402,True,False,"LHX6,SMAD2,CLOCK",False
tRF-20-NONU3IND,47.44840871,31.88504589,-0.573479746,0.001200607,0.050405402,True,False,"LHX6,SMAD2,NR1D2,CNTF",True
tRF-23-OB9ZFH69U,91.42369919,71.14909717,-0.361722744,0.001362487,0.059575241,True,False,"SMAD2,RORA,CLOCK,BMPR2,NR1D2,BMP5,LHX8,KLF7,LIFR,ARNTL2,BMP2,BMP3,KLF4,LIF,BMPR1A,PCYT1A,RORB",True
tRF-20-BE7XO8Q6,44.57318712,34.26610386,-0.379393959,0.001478294,0.059575241,True,True,"SMAD2,RORA,BMPR2,LIFR,BMP5,CLOCK,LHX8,NR1D2,SLC5A7,KLF7,ARNTL2,KLF4,BMPR1B,NTRK2,LIF,BMP3,IL6ST",True
tRF-21-YO0Y3KQ9D,17.18800584,27.88243478,0.697954375,0.004018033,0.147206114,False,False,"SMAD2,BMPR2,RORB",False
tRF-20-8B3VMKNR,13.04707966,21.21655799,0.7014637,0.007137459,0.224001723,False,False,"BMPR2,ARNTL2",False
tRF-22-WR645J7KQ,82.75393303,56.9170588,-0.539966768,0.007624953,0.224001723,False,False,,False
tRF-18-DWY2MJ02,47.73349547,38.29368868,-0.317895351,0.008198542,0.224001723,False,True,"SMAD2,SLC5A7,LHX8,RORA,BMPR2,LIF,RORB,LIFR,BMPR1B,ARNTL2",True
tRF-22-INVDRI2Q2,66.41128661,47.19253542,-0.492869766,0.00907704,0.224001723,False,True,"SMAD2,BMPR1A,BMPR2,SLC5A7,RORA,BMPR1B",True
tRF-23-INVDRI2QD1,78.21301194,70.06705481,-0.158672387,0.00907704,0.224001723,False,True,"SMAD2,BMPR1A,BMPR2,SLC5A7,RORA,BMPR1B",True
tRF-21-OB9ZFH69B,57.7229778,54.11725081,-0.093057176,0.009671995,0.224001723,False,False,"SMAD2,RORA,CLOCK,BMPR2,BMP5,NR1D2,LHX8,KLF7,LIFR,ARNTL2,BMP2,BMP3,KLF4,LIF,BMPR1A,PCYT1A,RORB",True
tRF-23-DWY2MJ8F02,21.44394289,16.8618408,-0.346808155,0.01000504,0.224001723,False,True,"SMAD2,SLC5A7,LHX8,RORA,BMPR2,LIF,LIFR,RORB,BMPR1B,ARNTL2",True
tRF-23-V29K9UV3D9,23.92041226,19.30428231,-0.309321335,0.010769127,0.228418854,False,False,"RORA,BMPR1A,BDNF,SMAD2",True
tRF-22-S3M8309NF,31.12991733,23.27874443,-0.419288499,0.012720332,0.243336362,False,False,,False
tRF-22-4PW3FJHP1,92.5210899,120.1429683,0.376898047,0.013283871,0.243336362,False,False,,False
tRF-18-1SS2PMX,15.67263087,22.01977594,0.490552412,0.013283871,0.243336362,False,False,,False
tRF-20-9NS334L2,11.44602847,14.9964457,0.389773508,0.013937823,0.244214903,False,True,"CHAT,RORA",True
tRF-21-EXEY0VWUD,83.00563619,63.3270585,-0.390387232,0.015518297,0.260578073,False,False,"BDNF,NR1D2,BMPR2,LIFR",True
tRF-22-76DRR4KR5,22.94388047,16.7393523,-0.454865707,0.016400869,0.264382002,False,False,"SMAD2,CNTFR,RORB,BMPR2,BMP5,KLF7,NR1D2,CLOCK",True
tRF-21-WR645J7KE,176.6637006,106.1176459,-0.735341061,0.019266445,0.274350446,False,False,,False
tRF-22-1SS2P46I3,38.63729691,44.87180361,0.215815008,0.019266445,0.274350446,False,False,,False
tRF-22-83ML5F923,12.93191303,15.51259941,0.262504746,0.019266445,0.274350446,False,False,,False
tRF-20-1SS2PMFI,22.05419058,25.84211682,0.228671439,0.02042311,0.274350446,False,False,,False
tRF-20-DWY2MJ8F,120.2159886,83.94766358,-0.518066707,0.02042311,0.274350446,False,True,"SMAD2,SLC5A7,LHX8,RORA,BMPR2,LIF,LIFR,RORB,BMPR1B,ARNTL2",True
tRF-23-F8YKIR9N05,13.46286931,15.49935792,0.20322253,0.022560013,0.281483539,False,False,,False
tRF-20-JMRPFQRD,93.00654541,116.2230439,0.321491989,0.023747991,0.281483539,False,False,,False
tRF-20-VMMV5BU6,20.42530504,24.90510469,0.286083851,0.023747991,0.281483539,False,False,,False
tRF-19-V29K9U2Y,76.84299944,64.7771846,-0.246428067,0.023747991,0.281483539,False,False,"BMPR1A,RORA,BDNF,SMAD2",True
tRF-23-YJE76INB0J,52.13023781,57.03396634,0.129700925,0.027463889,0.316227068,False,False,"BMP3,NR1D2",False
tRF-22-BE7XO8Q62,85.27018623,63.33506813,-0.429036877,0.028680852,0.321066208,False,True,"SMAD2,RORA,BMPR2,LIFR,BMP5,CLOCK,NR1D2,LHX8,SLC5A7,KLF7,ARNTL2,KLF4,BMPR1B,NTRK2,LIF,IL6ST,BMP3",True
tRF-19-YDZDL9JR,117.0557034,78.50035445,-0.576424156,0.030421482,0.322627823,False,False,"LHX6,SMAD2,CLOCK,NR1D2",True
tRF-23-2IUIX1Q7DR,39.63268527,25.82418163,-0.617968088,0.030421482,0.322627823,False,False,"SMAD2,BMPR2,LIFR,KLF4",True
tRF-18-BX1WZ4DZ,14.6617917,9.808654134,-0.579934315,0.033211482,0.343185313,False,True,"SMAD2,IL6ST,BCHE",True
tRF-18-S4I7MN04,28.67207965,39.83831183,0.474509964,0.035115594,0.352365758,False,False,"BMPR2,RORB",False
tRF-19-OB9ZFHIW,18.98762234,16.39966216,-0.211393165,0.036611127,0.352365758,False,False,"SMAD2,RORA,BMPR2,CLOCK,BMP5,NR1D2,KLF7,LHX8,LIFR,ARNTL2,BMP2,KLF4,BMP3,LIF,BMPR1A,PCYT1A,RORB",True
tRF-19-9M739PJK,15.44305274,24.95262951,0.692233887,0.038471696,0.352365758,False,False,,False
tRF-22-WB8HWKS52,13.28394779,10.88629783,-0.287170546,0.038471696,0.352365758,False,False,,False
tRF-22-BZBZOS4Y1,53.1894992,30.5519516,-0.799876914,0.038471696,0.352365758,False,False,"NR1D2,LIFR,SMAD2,RORB",True
tRF-18-S8V0J8DR,13.29974262,16.36584623,0.299289875,0.04050628,0.362496431,False,False,,False
tRF-22-JMRPFQRD5,79.89286972,96.25850143,0.268847212,0.042276259,0.362496431,False,False,,False
tRF-22-08F4BDNZ5,13.67317018,9.716386753,-0.492855955,0.042276259,0.362496431,False,False,,False
tRF-22-73V2Y8L95,21.203473,25.78622912,0.282300226,0.044473003,0.373387921,False,False,"NR1D2,SMAD2",False
tRF-22-ZRS3S3R65,18.13075191,15.87247281,-0.19191185,0.048656155,0.392168611,False,False,,False
tRF-18-HSRVK7D2,36.16530326,56.20452584,0.636080058,0.048656155,0.392168611,False,False,,False
tRF-19-DRFU8U25,21.47233852,17.62157857,-0.285136152,0.051165631,0.404308809,False,False,SMAD2,False
tRF-21-VP9N15WV0,22.51798445,32.85018309,0.544823712,0.055670627,0.431447363,False,False,,False
tRF-23-76DRR4KR0J,91.67033584,65.26368511,-0.490174507,0.058465608,0.436326664,False,False,"SMAD2,CNTFR,RORB,BMPR2,BMP5,KLF7,NR1D2,CLOCK",True
tRF-20-9M739P8W,27.09157515,39.23890939,0.534440667,0.058465608,0.436326664,False,False,,False
tRF-22-4PW3FJIK1,12.11808604,15.43467775,0.349013508,0.060939117,0.446517526,False,False,,False
tRF-18-ME6KM80E,71.94298994,98.55250435,0.454038414,0.066586823,0.45482186,False,False,SMAD2,False
