tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
tRF-21-XSXMSL73E,35.48708268576923,34.12103369,-0.0566326250387039,0.94220950752441,0.9999450191425834,False,False,,False
tRF-21-WR645J7KE,148.8455290857692,138.75889275230767,-0.1012356540193843,0.94220950752441,0.9999450191425834,False,False,,False
tRF-22-ZPF6OY38N,14.774921920692304,13.779308054820511,-0.1006470632544784,0.94220950752441,0.9999450191425834,False,False,,False
tRF-21-WB8US565D,187.0704605784616,192.5694920535897,0.0417973940525229,0.94220950752441,0.9999450191425834,False,False,NR1D2,False
tRF-20-DRFU8U76,17.71850969376923,17.26118573828205,-0.0377256914426746,0.94220950752441,0.9999450191425834,False,False,SMAD2,False
tRF-19-7P59N3K5,22.862624678230773,22.884087132025645,0.0013537050730736,0.94220950752441,0.9999450191425834,False,False,"RORA,BMPR2",False
tRF-19-73VL4YHE,33.425899060384616,39.68202263389743,0.2475191980825091,0.94220950752441,0.9999450191425834,False,False,"NR1D2,NTRK2,SMAD2",False
tRF-20-V29K9UV3,35.44425888,34.18075426397436,-0.0523677311852326,0.94220950752441,0.9999450191425834,False,False,"BMPR1A,RORA,BDNF,SMAD2",True
tRF-19-69M8LOJX,79.52012824307693,71.47424134333333,-0.1538966819681695,0.94220950752441,0.9999450191425834,False,False,,False
tRF-20-W3FJIKE7,29.806702242307697,27.39804614505128,-0.121563754091464,0.94220950752441,0.9999450191425834,False,False,,False
tRF-21-V29K9UV30,112.9831347703846,107.29514873717947,-0.0745225873088619,0.976193203718062,0.9999450191425834,False,False,"RORA,BMPR1A,BDNF,SMAD2",True
tRF-18-4PW3FJDB,15.53855882469231,13.843871389923075,-0.1666052584135755,0.976193203718062,0.9999450191425834,False,False,,False
tRF-18-B689XXD2,15.120424955384618,13.888848733076925,-0.1225716694962475,0.976193203718062,0.9999450191425834,False,False,SMAD2,False
tRF-20-YDU37Y93,12.47449846142308,12.58431062451282,0.0126443740158768,0.976193203718062,0.9999450191425834,False,False,"SMAD2,NR1D2,RORA",False
tRF-18-0RSSX7D2,20.057936639153848,21.73965722371795,0.1161559896210695,0.976193203718062,0.9999450191425834,False,False,,False
tRF-18-73VL4YDN,38.10625948565384,33.58576995025641,-0.1821778970832666,0.976193203718062,0.9999450191425834,False,False,"NR1D2,NTRK2,SMAD2",False
tRF-19-V29K9U2Y,68.39316716653846,69.54164530794871,0.0240250010859774,0.976193203718062,0.9999450191425834,False,False,"BMPR1A,RORA,BDNF,SMAD2",True
tRF-21-8BWS7209D,9.967682069692309,10.613339944538462,0.0905487759913667,0.976193203718062,0.9999450191425834,False,False,,False
tRF-22-79MP9P9MI,18.121723565692307,17.012733903153848,-0.0911051802548685,0.976193203718062,0.9999450191425834,False,False,,False
tRF-22-WD8S746D2,12.400782941423076,11.27656394346154,-0.1371036758084871,0.976193203718062,0.9999450191425834,False,False,,False
tRF-19-4PW3FJF4,10.997314555307694,10.47730005197436,-0.0698842842383493,0.976193203718062,0.9999450191425834,False,False,,False
tRF-22-VP9N15WVN,19.795811889,20.87734883312821,0.0767432809106578,0.976193203718062,0.9999450191425834,False,False,,False
tRF-18-S4I7MN04,27.164343029846155,29.947607730923075,0.1407266067031924,0.976193203718062,0.9999450191425834,False,False,"BMPR2,RORB",False
tRF-19-7P596VJ5,44.41212717226923,41.16860327697436,-0.1094091692535608,0.976193203718062,0.9999450191425834,False,False,"RORA,BMPR2",False
tRF-22-73VL4YMYP,23.72273294296153,23.869959957923072,0.00892592324442,0.976193203718062,0.9999450191425834,False,False,"NR1D2,NTRK2",False
tRF-22-NB8PLML35,48.61088119226924,42.85197427792309,-0.1819176129996824,0.976193203718062,0.9999450191425834,False,False,SMAD2,False
tRF-22-U4727OFIQ,18.597571604384616,17.960022047358972,-0.0503251312496617,0.976193203718062,0.9999450191425834,False,False,"RORB,SMAD2,CNTFR,BMPR1A",True
tRF-22-8BWS72092,21.71007670073077,21.936146693794875,0.0149453010706404,0.976193203718062,0.9999450191425834,False,False,"SMAD2,ARNTL2,BMP8B,BMP5,IL6ST",True
tRF-19-OB9ZFHIW,13.977201796307693,15.830478855692308,0.1796293307879506,0.976193203718062,0.9999450191425834,False,False,"SMAD2,RORA,BMPR2,CLOCK,BMP5,NR1D2,KLF7,LHX8,LIFR,ARNTL2,BMP2,KLF4,BMP3,LIF,BMPR1A,PCYT1A,RORB",True
tRF-22-N6B7P86ZJ,17.671239402,18.612517591410253,0.0748699830815216,0.9932482689839938,0.9999450191425834,False,False,"SMAD2,RORB,BMP2,GBX2,NR1D2,CLOCK,BMPR2,BMP2K",True
tRF-22-7O58J0K8O,16.778914338538463,16.773293603641026,-0.0004833664867902,0.9932482689839938,0.9999450191425834,False,False,"SMAD2,IL6ST,BMPR2",False
tRF-19-73V2Y81W,45.829879812307695,42.94554856087179,-0.0937799029824617,0.9932482689839938,0.9999450191425834,False,False,"NR1D2,SMAD2",False
tRF-18-BZOS4YV,308.3025285273077,356.625704958718,0.2100639719699302,0.9932482689839938,0.9999450191425834,False,False,"BDNF,LHX6,SMAD2",False
tRF-20-RPM830MM,30.27645068188461,32.39699259720513,0.097663806761937,0.9932482689839938,0.9999450191425834,False,False,,False
tRF-20-PS5P4PW3,15.317087507038462,15.536889660794868,0.0205557189667513,0.9932482689839938,0.9999450191425834,False,False,,False
tRF-20-Q1Q89P9L,40.88084343103846,40.465999278384615,-0.0147147392632041,0.9932482689839938,0.9999450191425834,False,False,,False
tRF-20-MBQ4NKKQ,10.638499698153849,10.466873919153844,-0.0234640829129504,0.9932482689839938,0.9999450191425834,False,False,,False
tRF-20-I363U0EZ,20.59065718284615,20.08243909028205,-0.0360553757106503,0.9932482689839938,0.9999450191425834,False,False,,False
tRF-19-JMRPFQFX,11.775799835769227,14.038855026358974,0.2536002239825898,0.9932482689839938,0.9999450191425834,False,False,,False
tRF-19-RQ59WIK4,10.49592655196154,11.15025944102564,0.0872477492872767,0.9932482689839938,0.9999450191425834,False,False,,False
tRF-18-YKISQID5,96.39319961,97.38507504948718,0.0147693158863209,0.9932482689839938,0.9999450191425834,False,False,"RORA,BMPR2",False
tRF-19-RQ59W3K4,43.84890913507692,44.74940473958975,0.0293275396313976,0.9989126886329543,0.9999450191425834,False,False,BMP2K,False
tRF-22-83ML5F823,13.33895617903846,12.69813951079487,-0.0710286413020555,0.9989126886329543,0.9999450191425834,False,False,,False
tRF-23-F8YKIR9N05,11.459725009384616,12.14165765453846,0.0833929755151841,0.9989126886329543,0.9999450191425834,False,False,,False
tRF-18-7P596V03,40.3777590273077,44.50331070533333,0.1403518224644804,0.9989126886329543,0.9999450191425834,False,False,"RORA,BMPR2",False
tRF-21-EXEY0VWUD,53.94842199461538,54.544637844871794,0.0158566144366822,0.9999450191425834,0.9999450191425834,False,False,"BDNF,NR1D2,BMPR2,LIFR",True
