tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
tRF-22-WB8US5652,178.74232047296874,161.1728385680851,-0.1492726227901979,0.1905078079164031,0.429449804286129,False,False,NR1D2,False
tRF-19-F6RE9825,16.4132843886875,15.422586196531912,-0.0898192494853717,0.1905078079164031,0.429449804286129,False,True,"SMAD2,CHAT",True
tRF-22-43RX6NMH3,31.15357925329688,34.99061977989362,0.1675702940269445,0.196332313537109,0.4400932196702612,False,False,ARNTL2,False
tRF-21-WB08Q2B5D,11.11824806159375,12.476156566085104,0.1662440868082235,0.1984693988592366,0.442398268965561,False,False,,False
tRF-22-R2Z4R95MJ,91.163022471,67.6150990489787,-0.4311033083002975,0.2019534495034418,0.4476634797326295,False,False,,False
tRF-19-RQ59W3K4,39.87837869295312,46.972250834,0.2362019705600353,0.2043800243708614,0.4505393907401862,False,False,BMP2K,False
tRF-19-73VL4YHE,33.002982433812505,42.15183104574468,0.3529988974663416,0.2073848142778788,0.4546513236091958,False,False,"NR1D2,NTRK2,SMAD2",False
tRF-23-O045DBNIR,27.627157896843748,21.761691371553187,-0.3442964639459962,0.2099783374200296,0.4578216209321958,False,False,"SMAD2,IL6ST,BMPR1A,KLF7,ARNTL2",True
tRF-22-JMRPFQRD5,72.13532168620313,79.54163292378722,0.1410043191580188,0.2134565419839363,0.4587064871634995,False,False,,False
tRF-18-73V2Y8DM,13.544570937953123,15.281205338425533,0.1740436507060763,0.2134565419839363,0.4587064871634995,False,False,"NR1D2,SMAD2",False
tRF-20-40KK5Y93,18.69927891990625,15.679532251595749,-0.2541001161654894,0.2161323799166363,0.4587064871634995,False,False,"NKX2-1,ARNTL2,RORB",False
tRF-20-18YKISQI,754.4292736135938,602.0014969576596,-0.3256185825834734,0.2161323799166363,0.4587064871634995,False,False,"BMP2,SMAD2",False
tRF-20-YDU37Y93,12.99134682015625,10.544980717191487,-0.3009945465502786,0.2161323799166363,0.4587064871634995,False,False,"SMAD2,NR1D2,RORA",False
tRF-21-D112Z4R90,13.47426949128125,12.364802989723408,-0.1239678060253655,0.2181492565346845,0.4605373193510007,False,False,"SMAD2,GBX2,KLF16",False
tRF-21-B2JK7PP9E,20.72856530853125,24.170501038382973,0.22162711323692,0.2225109298199238,0.4672729526218401,False,True,"SMAD2,COLQ,RORA,NTRK2,LIFR",True
tRF-23-9NS334L2DB,25.39924068482813,26.064460172893614,0.0372986122531227,0.224935655936361,0.4698917629246496,False,True,"CHAT,RORA",True
tRF-23-WPMN1E8Y0E,21.75008613642188,21.75054665646809,3.054622171116961e-05,0.2284888973277313,0.4748284897591917,False,False,,False
tRF-21-D890YBOZE,20.696476250859376,16.15096753282979,-0.3577645646996741,0.2320019910641427,0.4796310592465956,False,True,"CNTFR,BMPR1A,COLQ,SMAD2",True
tRF-18-OB9ZFHD9,27.951091196875005,31.15487998742553,0.1565535531951187,0.2373884614613777,0.4868649631905579,False,False,"SMAD2,RORA,BMPR2,CLOCK,BMP5,NR1D2,KLF7,LHX8,LIFR,ARNTL2,BMP2,KLF4,BMP3,BMPR1A,PCYT1A,RORB,LIF,BMPR1B",True
tRF-20-YDZDL9X1,462.6586728557812,490.7711813055319,0.0851022992095451,0.2391617363041336,0.4868649631905579,False,False,"LHX6,SMAD2,CLOCK,NR1D2",True
tRF-22-EXEY0VWUJ,305.7993696245312,296.92049841234046,-0.0425087370550194,0.2391617363041336,0.4868649631905579,False,False,"BDNF,NR1D2,BMPR2,LIFR",True
tRF-19-1SS2PMER,90.0597095715625,113.79733043319148,0.3375129835842454,0.244237922587768,0.4944295558682081,False,False,,False
tRF-19-7X9PN5HJ,31.061870543125,26.771984966340423,-0.2144206020316303,0.2465951920244947,0.4944295558682081,False,False,"SMAD2,BDNF,BMPR1A",False
tRF-19-945NB2HQ,37.910538760281256,27.751942607148937,-0.4500101971602444,0.2465951920244947,0.4944295558682081,False,False,,False
tRF-21-WB0Q37Q5D,74.3459121390625,72.31899080765957,-0.039878873356459,0.2482715753166918,0.4953017927568003,False,False,,False
tRF-22-Q3V2Y7RZ5,21.299150606890628,23.270617536914894,0.1277135982581771,0.2511280653253671,0.4985079505712511,False,False,,False
tRF-21-YSV4V4SQD,12.344747571421877,13.81601516361702,0.162444235212078,0.2538211077887435,0.5013595148896469,False,False,,False
tRF-22-PS5P4PW3H,22.717501928140628,25.799711447106382,0.1835507288358604,0.2576271603388643,0.5021423587224046,False,False,,False
tRF-21-W7WK6WRND,9.566518435625,12.008316881,0.3279680709558761,0.2576271603388643,0.5021423587224046,False,False,,False
tRF-18-JMRPFQDH,11.408683896984376,12.271037398106383,0.1051248478623674,0.2605099455026009,0.5021423587224046,False,False,,False
tRF-18-9N1EWJDW,35.80909117146875,39.92845971425532,0.1570915156695491,0.2605099455026009,0.5021423587224046,False,False,"NR1D2,NTRK2",False
tRF-23-Q99P9P9NDD,448.2594433879688,344.33628308425534,-0.3805157691238889,0.2605099455026009,0.5021423587224046,False,False,"SMAD2,BMPR2,ARNTL,PCYT1A,KLF7",True
tRF-23-79MP9PMNDD,14.985095072328123,16.573339611744682,0.1453361051989672,0.2674734507587741,0.5106311332667506,False,False,,False
tRF-19-SB325U0R,10.87631447378125,9.908608336297872,-0.1344354203521227,0.2674734507587741,0.5106311332667506,False,False,,False
tRF-22-4PW3FJIK1,10.964854450484374,13.249770083297872,0.2730806639835386,0.2719618438314745,0.5142785577666271,False,False,,False
tRF-18-JMRPFQDY,86.48193397828125,89.34207353234042,0.0469409522768273,0.2719618438314745,0.5142785577666271,False,False,,False
tRF-19-YDZDL9JR,93.11347720265624,83.27763437361703,-0.1610609106281932,0.2749839394503471,0.5175405275504175,False,False,"LHX6,SMAD2,CLOCK,NR1D2",True
tRF-20-8W1W188M,17.56810469009375,17.81775715097872,0.0203571892600811,0.2852632266841223,0.5298535084730956,False,False,,False
tRF-21-9M739P8W0,10.245254184171875,11.467952944702128,0.1626521120629167,0.289493896859987,0.5298535084730956,False,False,,False
tRF-21-2YU04DYJB,43.32615092909375,37.88159444212766,-0.1937410187456798,0.289493896859987,0.5298535084730956,False,False,"SMAD2,ARNTL,ARNTL2",False
tRF-18-W3FJIKW,14.342938011343753,16.09772293148936,0.1665160531134897,0.289493896859987,0.5298535084730956,False,False,,False
tRF-18-PS5P4P0K,65.0305349615625,79.8855964038298,0.2968181127665819,0.289493896859987,0.5298535084730956,False,False,,False
tRF-22-79MP9P9MI,17.9268712825,16.603358155957444,-0.1106486542135645,0.289493896859987,0.5298535084730956,False,False,,False
tRF-22-DRFU8U76F,15.158090875234375,16.12466783825532,0.0891813808870707,0.2925772546673337,0.5330517105582929,False,False,SMAD2,False
tRF-20-79MP9P9M,12.96939819525,12.384557593170213,-0.0665692044553916,0.2971825383282809,0.5365422298325072,False,False,,False
tRF-18-88I26WDY,15.7170309543125,14.27615524451064,-0.1387212141800549,0.2971825383282809,0.5365422298325072,False,False,,False
tRF-19-V47PU9J8,23.437273574625,20.39856404819149,-0.2003371552021997,0.3003381192650072,0.5371499349656522,False,False,"BMP2,SMAD2",False
tRF-19-INVDRIFU,1162.5017052656249,931.8484688297874,-0.319065555171937,0.3029040986648414,0.5371499349656522,False,True,"SMAD2,BMPR1A,BMPR2,SLC5A7,RORA,BMPR1B",True
tRF-18-INVDRID1,6327.677804789062,5383.622358738298,-0.2330989282030913,0.3029040986648414,0.5371499349656522,False,True,"SMAD2,BMPR1A,BMPR2,SLC5A7,RORA,BMPR1B",True
tRF-19-B4ZPEKH2,18.583304437890625,15.508442902468088,-0.2609532186221623,0.3029040986648414,0.5371499349656522,False,True,"SMAD2,LHX8,ARNTL2,BMPR2,SLC5A7,RORA,LIFR,NR1D2,LIF,CLOCK,BMPR1A,BMPR1B",True
tRF-22-VP9N15WVN,18.3610233054375,23.28097504540425,0.3425050159744858,0.3052708591718981,0.538951649599944,False,False,,False
tRF-18-YKISQID5,91.78112698685938,104.57682679493614,0.1882937729217966,0.3084511503566103,0.5421674404946587,False,False,"RORA,BMPR2",False
tRF-23-BZBZOS4YV,193.03063223484372,165.92094757572343,-0.2183337699311511,0.3114024467597595,0.5449542818295792,False,False,"NR1D2,LIFR,SMAD2,RORB",True
tRF-22-ZRS3S3R65,18.051986591140626,16.39911172425532,-0.1385399402302987,0.3161655482458035,0.5461041287882061,False,False,,False
tRF-23-5BF900BYDO,231.38362007375,240.9532231702128,0.0584663618392227,0.3161655482458035,0.5461041287882061,False,False,"SMAD2,KLF7,BMPR1B,RORA,BMPR1A,BMPR2,CNTF",True
