miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-miR-1307-3p,1267.3505533576922,1360.040857789999,0.101834359077678,0.351648896943434,0.5535214118554055,False,False,,False
hsa-miR-887-5p,12.969817503576923,11.781005474833334,-0.1386955054963734,0.351648896943434,0.5535214118554055,False,False,,False
hsa-miR-877-3p,35.025935648076924,40.30790581366667,0.2026392404117114,0.351648896943434,0.5535214118554055,False,True,"KLF4,STAT5A,COLQ",True
hsa-miR-5010-3p,194.7465109269231,215.74612023666663,0.1477371344126501,0.3642140800018744,0.5697827631931164,False,False,"IL6ST,RORA,BMP2K,KLF7,BDNF,STAT1,CLOCK,BMPR1B",True
hsa-miR-378a-3p,1660.3177582307694,1560.7377286366666,-0.0892312541335673,0.3642140800018744,0.5697827631931164,False,False,"BMP2,IL6ST",False
hsa-miR-660-5p,23.88929739192308,21.855684955433333,-0.1283558305370231,0.3759806411848245,0.5810609909220016,False,True,"CHAT,LIFR",True
hsa-miR-592,16.828243515384614,20.6299912126,0.2938586066196818,0.3759806411848245,0.5810609909220016,False,False,,False
hsa-miR-650,33.87534582423076,38.77657143433333,0.1949495735505193,0.3759806411848245,0.5810609909220016,False,False,,False
hsa-miR-24-2-5p,134.80932815576924,139.98885334633331,0.0543916292088431,0.3759806411848245,0.5810609909220016,False,False,,False
hsa-miR-342-3p,130.48812709961538,120.09223011866668,-0.1197757315878789,0.3913960157070524,0.6012408675017974,False,True,"PRIMA1,BMPR2,BMP7",True
hsa-miR-502-3p,221.68129395769228,220.74537864333337,-0.0061038019651116,0.3913960157070524,0.6012408675017974,False,False,"RORA,NR1D2,KLF7",False
hsa-miR-135b-5p,721.0712207115383,832.0920323233333,0.2066013418607202,0.4011937714744551,0.6089548317022979,False,True,"RORB,PCYT1A,RORA,SMAD2,KLF4,IL6ST,PRIMA1",True
hsa-miR-199a-3p,596.2626189499999,572.2455596366667,-0.0593135306152969,0.4011937714744551,0.6089548317022979,False,False,"RORB,RORA",False
hsa-miR-485-5p,298.14311817307686,334.3678744266666,0.165431205624456,0.4011937714744551,0.6089548317022979,False,True,"CHAT,BMPR1A",True
hsa-miR-199b-3p,596.2626189499999,572.2455596366667,-0.0593135306152969,0.4011937714744551,0.6089548317022979,False,False,"RORB,RORA",False
hsa-miR-376b-3p,32.93228554434616,38.13869420733334,0.2117528091420206,0.4185224174116494,0.6204838165114569,False,False,BMPR2,False
hsa-miR-361-5p,2077.5166149230768,2128.304797433333,0.0348447609756235,0.4185224174116494,0.6204838165114569,False,False,"ARNTL,BMPR2,SMAD2",False
hsa-miR-708-3p,710.4786151615385,739.2286791533332,0.0572295025557991,0.4185224174116494,0.6204838165114569,False,False,BMP2K,False
hsa-miR-1197,12.89677352073077,15.525051773433333,0.2675878982803796,0.4185224174116494,0.6204838165114569,False,False,,False
hsa-miR-421,106.67330399615386,96.83395595999998,-0.1396142340113586,0.4185224174116494,0.6204838165114569,False,False,,False
hsa-miR-24-3p,15310.48472461538,14059.5803833,-0.1229664218385355,0.4185224174116494,0.6204838165114569,False,True,"GBX2,BMP8B,PRIMA1",True
hsa-miR-6505-5p,22.292179488653844,21.599383431866663,-0.04554754431045,0.4185224174116494,0.6204838165114569,False,False,"NR1D1,KLF7,RORB,KLF4,RORA,BMP2K",True
hsa-miR-106a-5p,202.75966672692303,188.36870226466672,-0.1062114187338592,0.4185224174116494,0.6204838165114569,False,False,"RORA,BMPR2,CLOCK,STAT3,LHX6,LHX8,ARNTL2,NPAS2,RORB,NTRK2,BMP2,IL6ST,SMAD2,BMP2K",True
hsa-miR-211-5p,48.71721005938462,41.58715005756667,-0.228293693902243,0.4285448323587165,0.6280398405257053,False,False,BMPR1A,False
hsa-miR-214-3p,27.197298677961538,24.734755799666665,-0.1369237093567648,0.4285448323587165,0.6280398405257053,False,True,"CHAT,STAT3,NTRK2",True
hsa-miR-200c-3p,109.87291387846156,56.973108739,-0.9474827394864604,0.4285448323587165,0.6280398405257053,False,False,"BDNF,LIFR,SMAD2,KLF4,CLOCK,CNTFR",True
hsa-miR-195-5p,614.7885123499999,532.7268473433334,-0.2066942188553167,0.4285448323587165,0.6280398405257053,False,True,"CHAT,BMPR1A,CLOCK,SMAD2,RORB",True
hsa-miR-369-3p,23.5988876335,28.55740482816667,0.2751460217735166,0.4470061619568525,0.6494961327578199,False,False,"BMPR2,RORA,BMP2,RORB,LIFR,KLF7,BMPER,CLOCK",True
hsa-miR-585-3p,13.788942105038464,19.894550761366663,0.5288615451506962,0.4470061619568525,0.6494961327578199,False,False,,False
hsa-miR-140-5p,3631.023092846153,3524.4925358,-0.0429605554708842,0.4470061619568525,0.6494961327578199,False,False,"NR1D1,BMP2",False
hsa-miR-29b-2-5p,132.18077149538462,136.516299931,0.0465608965696295,0.4572132384460349,0.6568415538238811,False,False,,False
hsa-miR-6842-3p,122.03903138192308,108.130048446,-0.1745751426658426,0.4572132384460349,0.6568415538238811,False,False,"CLOCK,IL6R,BMP8B",False
hsa-miR-486-3p,20.743763932038465,21.032136429433333,0.0199177121931484,0.4572132384460349,0.6568415538238811,False,False,"NR1D1,BDNF",False
hsa-miR-450a-5p,91.55812342230767,94.978635389,0.052915134659945,0.4572132384460349,0.6568415538238811,False,False,,False
hsa-miR-4473,15.086125110846154,16.68465797716667,0.1452998171585848,0.4762142051480754,0.678405711244465,False,False,,False
hsa-miR-142-3p,403.79383582692304,400.3567345466667,-0.0123328126634572,0.4762142051480754,0.678405711244465,False,False,"ARNTL,LIFR,CLOCK,KLF4",False
hsa-miR-374a-5p,2434.959494480769,2234.6840110733333,-0.1238269275172605,0.4762142051480754,0.678405711244465,False,False,"BMP2,RORA,SMAD2,LIFR,BMPR2,KLF7,RORB,NTRK2",True
hsa-miR-200a-3p,174.8435524423077,138.82645283666668,-0.332782101975015,0.4865650103592847,0.6817257013275692,False,False,"CLOCK,STAT5B,STAT5A,RORA,BMPR2",True
