tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant
tRF-22-79MP9P9MI,14.693937298592589,16.85478635862295,0.19793731714693008,0.17118346272309215,0.8671393434406521,False
tRF-20-I363U0EZ,27.580054780555557,18.022693736622948,-0.6138106647337498,0.1783097955509615,0.8671393434406521,False
tRF-20-DWY2MJ8F,133.73201852074075,94.30050299622951,-0.5040075498308729,0.18093223794602398,0.8671393434406521,False
tRF-21-2Q2RJO01B,24.432148297592587,15.524769549229509,-0.6542088709671958,0.18093223794602398,0.8671393434406521,False
tRF-21-J9ZH0SR90,9.629955549962963,11.85870810440984,0.3003458062901361,0.18620996592696182,0.8671393434406521,False
tRF-20-OB9ZFH69,65.30697878851852,46.069421525573766,-0.5034276855356019,0.18620996592696182,0.8671393434406521,False
tRF-23-YJE76INB0J,53.44215907407407,57.507983068360645,0.10578394595973517,0.18620996592696182,0.8671393434406521,False
tRF-23-HXD3KY7SDD,10.892858342851852,10.272599656590161,-0.084581247984433,0.18620996592696182,0.8671393434406521,False
tRF-23-Q9B1XSRI0J,36.33279441440741,68.39681314006556,0.9126567761445674,0.19001834903944936,0.8671393434406521,False
tRF-21-R29P4P9L0,9.671130169222224,11.977394987655737,0.30855776648195565,0.19001834903944936,0.8671393434406521,False
tRF-18-S8V0J8DR,13.153357549925927,15.434420948442623,0.23072024704659766,0.19001834903944936,0.8671393434406521,False
tRF-20-INVDRI2Q,1018.5227634651851,752.4372531,-0.4368350407214212,0.19358498190429219,0.8671393434406521,False
tRF-20-R29P4P9L,31.329188540296293,34.43995242754099,0.13657574707980746,0.19358498190429219,0.8671393434406521,False
tRF-21-RPM830MME,33.54926148248148,43.74137483780327,0.38271755770273685,0.19597418322064286,0.8671393434406521,False
tRF-18-H6QE3005,13.087688120370371,10.601305129655739,-0.3039683880622994,0.19597418322064286,0.8671393434406521,False
tRF-23-86J8WPMNY,18.49152167796296,22.751585230737707,0.29910311964795877,0.19837297305807422,0.8671393434406521,False
tRF-22-4PW3FJHP1,87.96671019555555,106.88860350540982,0.2810784768478438,0.19837297305807422,0.8671393434406521,False
tRF-21-VP9N15WV0,22.63000325440741,28.790621163803277,0.3473621236129567,0.19837297305807422,0.8671393434406521,False
tRF-18-S4I7MN04,26.581705503185187,33.78577327078688,0.34598220309833483,0.19837297305807422,0.8671393434406521,False
tRF-23-F8YKIR9N05,11.794283209740742,13.925259512508198,0.23961647167898947,0.20213369960620653,0.8671393434406521,False
tRF-18-HR0VX6D2,106.11864721259259,100.51509690868855,-0.07826598561079745,0.20213369960620653,0.8671393434406521,False
tRF-22-12Z4R95MJ,79.37670148659261,77.54634553244263,-0.03365681805291132,0.20610247550486538,0.8671393434406521,False
tRF-20-8B3VMKNR,13.487049638518519,17.0292872912459,0.336443270850471,0.20610247550486538,0.8671393434406521,False
tRF-23-OB9ZFH69U,90.07049787592594,80.27728092508197,-0.16606288419170578,0.20610247550486538,0.8671393434406521,False
tRF-21-8BWS7209D,10.91432209785185,9.492523660262297,-0.2013589306231447,0.20968608808640454,0.8671393434406521,False
tRF-22-WB8689SV2,10.06940540037037,11.077213062590163,0.1376164620704441,0.20968608808640454,0.8671393434406521,False
tRF-19-88I26WIZ,113.45309051407409,104.6583026580328,-0.11640914250342949,0.2148329323102227,0.8792646817232826,False
tRF-20-88I26WRN,48.22101776148148,46.83453780013115,-0.04208927345698932,0.2188803592393319,0.8823160663178089,False
tRF-19-PS5P4PJ4,297.2327271140741,267.9628575154099,-0.1495599322804253,0.2229810880763925,0.8823160663178089,False
tRF-22-1SS2P46I3,42.593946028518516,39.94143764557378,-0.09276212974855458,0.22653334354439458,0.8823160663178089,False
tRF-22-B4ZPEK45I,65.56509382118517,48.630483685868846,-0.43106700238576856,0.22653334354439458,0.8823160663178089,False
tRF-18-9N15WV0E,28.79193271159259,25.358154814655737,-0.1832148640808704,0.23271520356698938,0.8823160663178089,False
tRF-21-JMRPFQJDE,17.796470291888888,18.523419817836068,0.05775934644044689,0.24119586273614924,0.8823160663178089,False
tRF-21-YDZDL9X1B,269.84716891962967,203.4585550398361,-0.4074076072372588,0.24119586273614924,0.8823160663178089,False
tRF-20-9M739P8W,29.500493004888888,35.73884294531148,0.27675386285804215,0.2446521435735204,0.8823160663178089,False
tRF-22-NONU3IND2,108.05295922666666,84.77005573034427,-0.3501119428909272,0.24551571397811456,0.8823160663178089,False
tRF-22-WB8HWKS52,11.677518795037034,13.074811412737708,0.16305637044389165,0.25173640366192906,0.8823160663178089,False
tRF-23-W47W1R7HX,25.97503159474074,30.89712593821311,0.2503471404051467,0.25619945316862147,0.8823160663178089,False
tRF-18-RPM830D4,16.498600922074075,18.591714462754094,0.17231612725417644,0.25619945316862147,0.8823160663178089,False
tRF-23-32VIJMRP9,13.165967825185184,16.23260036234426,0.30208055200161965,0.25619945316862147,0.8823160663178089,False
tRF-20-VMMV5BU6,23.776740084222222,20.317923857131152,-0.22679793659915237,0.25619945316862147,0.8823160663178089,False
tRF-19-OSM83OJX,55.16458048844446,68.8316606877705,0.31933006466080194,0.26047939876890847,0.8823160663178089,False
tRF-18-DWY2MJ02,63.57370126111112,38.40534046739344,-0.7271231452519755,0.26375414158775723,0.8823160663178089,False
