miRNA,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,56,58,59,60,61,62,63,64,65,66,68,69,72,85,86,87,88,89,90,91,92,93,94,95
hsa-miR-1185-1-3p,19.30775512,34.98429577,17.25102435,48.78230984,36.5033893,40.28704717,37.08432664,65.8325073,48.83051329,32.29100771,21.37433126,51.93434657,49.30358022,38.91873519,24.97718927,37.78023568,24.1648007,38.89038604,46.22075797,44.79109798,12.6960185,43.20595407,28.41544697,86.29418153,37.37985293,11.48706773,19.2768021,35.73281348,23.87837365,26.66247182,51.80294931,54.02883989,12.47349352,28.13876911,27.39152478,50.92183724,58.32085685,46.10868257,26.68997116,40.13216852,32.80015661,20.90862403,15.97347442
hsa-miR-222-5p,0,1.665918846,7.103362968,1.219557746,0,0.682831308,1.612362028,0,0.787588924,1.403956857,5.829363071,0,1.792857463,0,0,3.096740629,1.5590194,0.518538481,2.666582191,3.067883423,1.953233616,1.350186065,0.645805613,0.663801396,2.336240808,1.767241189,2.409600262,1.880674394,2.984796707,3.332808978,4.604706605,2.078032304,2.494698704,2.558069919,0,4.427985847,3.645053553,5.123186953,3.336246395,2.972753224,3.452648064,3.136293605,3.36283672
hsa-miR-222-3p,3718.267157,6826.102472,5553.815074,8780.815772,7327.620838,6551.7664,5772.25606,6972.521208,6634.649096,5377.154762,5158.986318,10431.87908,4924.97945,5487.541662,6176.59599,7408.022933,4771.378875,11411.47634,6097.584609,6942.620187,6640.994294,10226.30925,8627.317183,7104.002544,3932.672027,4625.753813,3346.934764,6076.458967,5154.743912,6080.154512,7298.459969,5771.734723,5433.453777,9846.011119,3868.291999,5976.673897,14385.81136,4539.14364,3009.294248,8855.831854,3347.342298,7251.110814,4359.917807
hsa-miR-212-3p,69.10143937,119.9461569,24.35438732,89.02771546,19.12082297,77.84276911,88.67991154,60.10794145,70.09541423,65.98597227,80.63952248,48.4720568,86.05715821,73.94559686,73.61697891,86.08938949,95.87969312,40.96453996,96.88581959,74.85635553,17.57910254,73.58514053,36.16511432,99.57020946,116.8120404,63.62068281,74.69760812,66.76394098,69.64525649,54.43587997,80.58236559,89.35538905,31.1837338,37.09201383,19.7827679,94.09469926,51.03074974,128.0796738,66.7249279,81.75071365,115.6637101,44.95354167,66.41602521
hsa-miR-212-5p,163.6078197,695.5211183,217.1599536,1108.577991,200.7686412,620.0108277,503.8631338,398.811421,433.1739082,391.7039631,499.3821031,734.0054316,588.9536765,559.1324956,502.1729633,889.3839087,390.5343598,456.3138628,544.8716276,327.0363729,180.6741095,338.8967023,275.7589967,1109.875935,538.1141328,446.2284003,391.5600426,462.6459009,740.2295832,445.4854667,676.891871,971.4801019,782.0880437,1007.879548,149.1316349,903.3091128,1494.471957,1128.808859,637.2230614,1527.995157,1077.226196,1567.101371,556.5494771
hsa-miR-184,490.8234591,314.8586619,390.6849632,676.8545491,422.3963619,557.1903473,273.2953637,288.1364812,617.4697164,526.4838213,474.1215298,377.3895851,447.3179369,426.8087959,580.3910034,670.1346722,572.9396296,328.2348582,388.4321391,384.0990046,488.308404,297.0409342,521.8109352,604.0592707,433.7620434,703.3619933,566.2560616,341.3424025,648.6958175,516.5853916,640.0542181,764.7158877,789.5721398,1413.33363,718.2666498,716.2267108,611.153979,949.4973152,605.5287207,1202.478679,842.4461276,931.4792006,883.585348
hsa-miR-1468-5p,78.24721811,63.30491615,80.16652492,103.6624084,119.9397077,106.5216841,93.51699762,83.00620486,83.48442594,87.04532512,95.21293016,148.8784602,105.7785903,97.29683798,107.7962906,154.2176833,110.6903774,193.4148532,75.55316207,79.76496901,105.4746153,101.9390479,139.4940124,104.8806206,69.30847731,77.75861232,42.16800459,96.85473128,92.5286979,81.09835179,109.3617819,91.43342136,142.1978261,179.0648943,143.0446294,178.2264304,212.6281239,134.9105898,93.41489906,178.3651934,115.6637101,199.6773595,130.3099229
hsa-miR-193b-5p,43.69649843,42.48093058,45.66447622,17.07380845,29.55036277,34.82439671,21.76688738,16.21960325,22.8400788,15.44352543,20.40277075,25.96717329,22.41071828,25.94582346,21.690717,19.1997919,19.4877425,38.37184756,14.22177168,15.33941712,28.32188743,22.27807007,46.49800413,26.55205586,14.79619178,30.92672081,33.73440367,22.56809273,26.86317036,21.10779019,8.058236559,9.351145366,29.93638445,43.48718862,42.60903855,12.17696108,37.66555338,30.73912172,40.03495674,19.32289595,24.16853645,24.04491764,26.06198458
hsa-miR-193b-3p,103.6521591,33.31837692,28.41345187,10.97601971,29.55036277,43.70120371,43.53377476,15.26550894,44.89256867,21.05935285,17.48808921,17.31144886,17.0321459,32.43227933,45.35331737,14.86435502,21.0467619,14.00053897,35.55442921,32.51956429,12.6960185,49.28179136,12.27030664,16.59503491,38.9373468,50.36637389,46.98720511,27.26977871,26.86317036,49.99213467,17.26764977,28.0534361,17.46289093,11.51131464,15.21751377,11.06996462,15.79523206,11.95410289,13.34498558,7.431883059,22.44221242,8.363449613,11.76992852
hsa-miR-548h-3p,0,0,0,0,0.869128317,0,0.806181014,0.954094309,0,0,0,0,0,0,0,0,0,0,0,0,1.953233616,0,0,0,0,0,0,0,1.989864471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6516-5p,48.77748662,67.46971327,41.60541167,75.61258026,59.10072553,56.67499857,74.9748343,54.3833756,78.7588924,88.44928198,74.81015941,57.12778123,63.64643992,90.81038211,69.01591773,98.47635201,60.02224691,81.92907992,75.55316207,45.40467467,76.17611102,85.73681511,107.2037317,100.8978123,91.11339152,63.62068281,68.67360747,92.1530453,88.54896896,93.31865138,74.82648233,100.7845667,47.39927538,66.5098179,38.04378442,56.45681955,82.62121387,47.81641156,33.36246395,75.80520721,62.14766515,68.9984593,43.71687735
hsa-miR-6516-3p,20.32395276,21.656945,12.17719366,24.39115492,26.0738495,23.21626447,12.09271521,17.17369756,19.6897231,29.48309399,25.26057331,25.96717329,17.0321459,24.64853229,16.43236136,38.3995838,32.73940741,28.00107795,42.66531505,19.63445391,27.34527062,18.22751187,49.08122658,29.20726144,20.24742034,15.02155011,19.2768021,21.62775553,23.87837365,18.88591754,12.66294316,27.01441995,32.43108315,24.30166423,30.43502753,34.31689032,35.23551768,37.57003765,45.03932633,49.05042819,53.51604499,36.59009206,47.07971407
hsa-miR-6804-5p,3.048592914,1.665918846,3.044298415,1.219557746,0,1.365662616,0,2.862282926,1.575177848,0,1.943121024,0,1.792857463,0,0,0,0,1.555615442,0,1.227153369,0,1.350186065,2.583222452,0.663801396,2.336240808,0.883620595,1.204800131,1.880674394,0,0,1.151176651,2.078032304,1.247349352,1.27903496,4.56525413,0,0,3.415457968,0,1.486376612,6.905296128,1.045431202,0.84070918
hsa-miR-299-5p,66.05284646,135.772386,307.4741399,157.3229492,225.9733623,139.9804181,120.1209711,191.7729561,149.6418956,206.381658,140.8762742,147.1473153,196.3178922,190.7018024,86.10557355,104.0504851,117.7059647,111.4857733,126.2182237,167.5064349,233.4114171,67.50930324,208.595213,195.1576105,166.6518443,188.2111866,112.0464122,98.73540568,71.63512096,113.3155052,78.28001229,66.49703371,34.92578186,53.7194683,76.08756883,75.2757594,52.24576759,61.47824343,73.39742069,65.40057092,89.76884966,55.40785368,73.14169865
hsa-miR-299-3p,58.939463,80.79706404,112.6390413,107.3210817,149.4900705,104.4731901,99.96644574,140.2518634,91.36031518,133.3759014,101.0422932,102.1375483,131.7750235,93.40496446,70.33050664,87.32808575,86.52557671,100.5964652,69.33113696,105.5351898,123.0537178,78.98588479,95.57923071,100.8978123,113.6970527,94.54740362,87.95040956,74.28663856,94.51856237,87.76396975,119.7223717,114.2917767,32.43108315,98.48569188,105.000845,80.81074171,117.8567315,105.879197,50.04369592,102.5599862,67.32663725,71.08932171,100.0443924
hsa-miR-1299,680.8524174,277.3754879,147.14109,360.9890928,21.72820792,848.7593159,1.612362028,452.2407023,191.3841085,213.4014422,751.9878362,583.3958265,425.8036474,306.1607168,412.7809175,1517.402908,393.6523986,178.8957758,655.9792189,252.7935941,2356.576358,401.6803543,16.14514032,766.0268114,260.8802236,442.6939179,510.8352555,12.22438356,549.202594,656.5633686,16.11647312,770.9499846,2807.783391,1465.774064,150.6533863,21.03293277,517.5976045,382.5312925,1441.258443,129.3147652,255.4959567,401.4455814,440.5316103
hsa-let-7a-5p,282585.2553,217881.3611,121396.4731,274928.5614,268753.5963,245028.5522,281318.4772,234510.6565,241242.4254,124101.3624,223213.1129,181984.875,173630.1774,215425.5776,313156.1116,251254.6703,182915.0692,218607.5268,167466.6947,153170.8293,240391.2974,144567.1223,212507.5034,282784.7053,168783.2747,174887.9553,160629.9775,239777.5222,296437.0748,206706.3675,213527.1523,230269.8766,332935.0049,302188.6366,252791.8169,240584.648,334804.2439,305314.6187,229346.9222,334647.2895,233485.3253,349415.5159,343380.0981
hsa-let-7a-3p,180.8831795,123.2779946,84.22558947,80.49081124,148.6209422,192.5584289,150.7558496,106.8585626,119.7135164,355.2010848,207.9139495,148.8784602,179.2857463,208.8638789,243.8562426,157.314424,162.9175273,132.2273125,151.9951849,147.2584043,211.9258473,126.9174901,281.5712472,156.6571296,157.3068811,149.3318805,183.1296199,188.0674394,225.8496175,123.3139322,131.2341382,118.4478413,279.4062548,170.1116496,275.4369992,109.5926497,182.2526776,194.6811042,256.8909724,133.7738951,182.9903474,185.0413227,183.2746012
hsa-miR-3682-3p,1.016197638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657294455,0,0,0,0,0,0,0.675093032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045431202,0
hsa-miR-17-5p,741.8242756,329.8519315,172.5102435,157.3229492,263.34588,295.6659564,351.4949221,165.0583154,318.1859253,283.5992851,249.6910515,148.8784602,233.0714701,216.6476259,403.5787951,217.3911922,265.8128077,257.7136248,287.1020159,263.8379744,231.4581835,260.5859105,225.3861589,163.9589449,286.5788725,313.6853111,446.9808486,333.8197049,286.5404838,291.0653174,163.4670845,175.5937296,179.6183067,124.0663911,190.2189221,119.5556179,112.9966601,141.7415057,231.8691245,109.9918693,162.274459,67.9530281,162.2568717
hsa-miR-17-3p,30.48592914,6.663675385,7.103362968,2.439115492,5.2147699,4.096987848,10.48035318,0.954094309,3.93794462,9.827697998,8.744044607,1.731144886,3.585714925,6.486455865,9.202122364,5.574133133,9.354116402,3.629769364,3.555442921,2.454306739,10.74278489,10.12639549,11.62450103,5.310411171,4.672481616,13.25430892,8.433600917,6.582360379,6.964525649,3.332808978,1.151176651,7.273113062,6.23674676,1.27903496,3.043502753,1.106996462,7.290107106,1.707728984,15.01310878,0,1.726324032,4.181724806,8.407091799
hsa-miR-3133,4.064790551,4.997756538,0,0,0,2.048493924,2.418543042,0,0,0,1.943121024,1.731144886,0.896428731,5.189164692,0.657294455,1.238696252,0,1.037076961,0.88886073,1.227153369,1.953233616,2.025279097,0.645805613,1.991404189,0,2.650861784,3.614400393,0.940337197,0.994932236,2.221872652,0,0,2.494698704,0,1.521751377,1.106996462,2.430035702,1.707728984,0,2.972753224,3.452648064,1.045431202,3.36283672
hsa-miR-378d,178.8507843,141.6031019,265.8687282,117.0775436,96.47324315,81.93975696,129.7951433,159.3337496,140.9784174,172.6866934,158.3643634,147.1473153,162.2536004,132.3236996,78.2180401,133.1598471,152.0043915,49.77969413,192.8827785,181.6186987,191.4168944,191.0513282,162.0972088,113.5100388,207.146685,197.9310132,179.5152195,81.80933613,148.2449031,236.6294374,179.5835576,179.7497943,94.79855075,133.0196358,117.174856,127.3045931,103.2765173,128.0796738,118.436747,112.9646225,113.9373861,121.2700194,121.9028311
